Date,Product,Category,Quantity Sold,Unit Price,Total Revenue,Region,Profit
2024-01-29,Mouse,Accessories,49,57,2793,South,-7007
2024-02-04,Smartwatch,Wearables,48,304,14592,South,4992
2024-01-04,Laptop,Electronics,19,1232,23408,South,19608
2024-02-25,Headphones,Accessories,48,32,1536,South,-8064
2024-02-11,Headphones,Accessories,12,50,600,North,-1800
2024-01-06,Headphones,Accessories,19,146,2774,East,-1026
2024-02-22,Smartphone,Electronics,2,321,642,East,242
2024-01-09,Tablet,Electronics,50,339,16950,West,6950
2024-01-13,Tablet,Electronics,43,303,13029,East,4429
2024-02-29,Tablet,Electronics,9,569,5121,East,3321
2024-01-18,Tablet,Electronics,29,654,18966,North,13166
2024-02-17,Laptop,Electronics,36,1143,41148,East,33948
2024-02-27,Laptop,Electronics,38,773,29374,West,21774
2024-01-07,Mouse,Accessories,27,16,432,East,-4968
2024-01-04,TV,Electronics,21,1689,35469,North,31269
2024-02-20,Keyboard,Accessories,6,63,378,South,-822
2024-02-15,Headphones,Accessories,16,27,432,North,-2768
2024-01-06,Keyboard,Accessories,10,40,400,North,-1600
2024-01-14,TV,Electronics,32,1267,40544,South,34144
2024-01-16,Headphones,Accessories,32,47,1504,North,-4896
2024-02-08,Laptop,Electronics,26,1068,27768,West,22568
2024-02-12,Smartphone,Electronics,45,1056,47520,West,38520
2024-01-03,Mouse,Accessories,20,47,940,East,-3060
2024-01-06,TV,Electronics,46,2323,106858,East,97658
2024-01-13,TV,Electronics,44,2500,110000,West,101200
2024-02-22,Smartphone,Electronics,6,1039,6234,North,5034
2024-01-06,Keyboard,Accessories,35,26,910,South,-6090
2024-01-08,Mouse,Accessories,45,25,1125,South,-7875
2024-02-08,Mouse,Accessories,9,72,648,West,-1152
2024-03-01,Headphones,Accessories,38,77,2926,East,-4674
2024-02-20,Keyboard,Accessories,46,90,4140,East,-5060
2024-01-05,Laptop,Electronics,23,753,17319,West,12719
2024-02-21,Keyboard,Accessories,31,40,1240,North,-4960
2024-01-12,TV,Electronics,45,2174,97830,East,88830
2024-02-07,Smartwatch,Wearables,1,223,223,West,23
2024-01-07,Tablet,Electronics,32,422,13504,South,7104
2024-02-27,Headphones,Accessories,28,127,3556,North,-2044
2024-01-20,Laptop,Electronics,6,1236,7416,West,6216
2024-01-18,Laptop,Electronics,11,791,8701,North,6501
2024-02-27,Laptop,Electronics,44,1382,60808,West,52008
2024-01-11,Smartphone,Electronics,33,351,11583,West,4983
2024-02-02,Smartwatch,Wearables,17,106,1802,East,-1598
2024-02-25,Tablet,Electronics,35,240,8400,North,1400
2024-02-20,TV,Electronics,19,942,17898,South,14098
2024-01-13,Mouse,Accessories,47,34,1598,West,-7802
2024-02-05,Smartwatch,Wearables,28,337,9436,South,3836
2024-01-26,Smartwatch,Wearables,21,109,2289,North,-1911
2024-02-22,Keyboard,Accessories,9,74,666,South,-1134
2024-02-26,Smartwatch,Wearables,45,203,9135,North,135
2024-02-09,Headphones,Accessories,34,104,3536,East,-3264
2024-01-05,Mouse,Accessories,18,75,1350,North,-2250
2024-01-02,Keyboard,Accessories,43,36,1548,South,-7052
2024-02-10,Smartwatch,Wearables,15,291,4365,West,1365
2024-01-27,Tablet,Electronics,32,865,27680,West,21280
2024-01-22,Laptop,Electronics,50,1118,55900,West,45900
2024-01-26,Mouse,Accessories,32,36,1152,East,-5248
2024-02-14,Smartwatch,Wearables,31,85,2635,West,-3565
2024-02-10,TV,Electronics,38,2032,77216,West,69616
2024-01-19,Tablet,Electronics,37,852,31524,West,24124
2024-02-10,Smartwatch,Wearables,5,187,935,West,-65
2024-01-16,Headphones,Accessories,23,22,506,West,-4094
2024-02-08,Tablet,Electronics,7,501,3507,West,2107
2024-03-01,Keyboard,Accessories,34,78,2652,South,-4148
2024-01-24,Smartphone,Electronics,39,1184,46176,North,38376
2024-01-02,Keyboard,Accessories,3,32,96,South,-504
2024-01-29,Smartphone,Electronics,43,822,35346,East,26746
2024-01-01,Laptop,Electronics,42,798,33516,East,25116
2024-02-13,Smartwatch,Wearables,27,55,1485,South,-3915
2024-01-07,Laptop,Electronics,15,808,12120,North,9120
2024-02-28,Mouse,Accessories,9,10,90,South,-1710
2024-03-01,Smartphone,Electronics,49,399,19551,East,9751
2024-02-20,Laptop,Electronics,21,856,17976,East,13776
2024-02-22,Tablet,Electronics,20,861,17220,North,13220
2024-01-12,Headphones,Accessories,37,135,4995,West,-2405
2024-01-31,Mouse,Accessories,25,38,950,West,-4050
2024-02-17,Mouse,Accessories,24,71,1704,East,-3096
2024-01-30,Mouse,Accessories,3,7,21,East,-579
2024-02-16,TV,Electronics,40,717,28680,North,20680
2024-01-12,Tablet,Electronics,49,886,43414,East,33614
2024-02-22,Smartwatch,Wearables,4,312,1248,North,448
2024-01-16,Headphones,Accessories,5,120,600,South,-400
2024-02-20,Smartwatch,Wearables,11,269,2959,East,759
2024-02-21,Smartwatch,Wearables,30,166,4980,South,-1020
2024-01-19,Mouse,Accessories,1,36,36,South,-164
2024-02-17,Smartphone,Electronics,38,867,32946,North,25346
2024-01-16,Smartphone,Electronics,6,480,2880,East,1680
2024-02-21,TV,Electronics,45,857,38565,East,29565
2024-02-14,Keyboard,Accessories,33,77,2541,East,-4059
2024-01-15,Tablet,Electronics,46,837,38502,South,29302
2024-02-03,Laptop,Electronics,38,1406,53428,North,45828
2024-02-12,TV,Electronics,25,1324,33100,North,28100
2024-02-18,Headphones,Accessories,48,85,4080,South,-5520
2024-01-19,Laptop,Electronics,18,1218,21924,South,18324
2024-02-14,Headphones,Accessories,43,55,2365,West,-6235
2024-02-06,Headphones,Accessories,7,35,245,East,-1155
2024-02-23,TV,Electronics,15,1373,20595,South,17595
2024-02-15,Smartphone,Electronics,28,965,27020,West,21420
2024-02-07,Mouse,Accessories,19,76,1444,South,-2356
2024-02-18,Laptop,Electronics,44,912,40128,South,31328
2024-02-09,Keyboard,Accessories,35,69,2415,West,-4585
2024-01-28,TV,Electronics,42,668,28056,East,19656
2024-02-10,Keyboard,Accessories,13,85,1105,South,-1495
2024-02-03,Laptop,Electronics,32,1216,38912,West,32512
2024-02-13,Smartwatch,Wearables,37,173,6401,South,-999
2024-02-03,Mouse,Accessories,21,60,1260,West,-2940
2024-02-14,Smartphone,Electronics,36,704,25344,North,18144
2024-02-05,Smartphone,Electronics,34,814,27676,North,20876
2024-02-29,Tablet,Electronics,33,727,23991,South,17391
2024-02-24,Headphones,Accessories,8,92,736,South,-864
2024-02-23,Smartwatch,Wearables,8,383,3064,East,1464
2024-01-05,Laptop,Electronics,43,1056,45408,South,36808
2024-02-28,TV,Electronics,4,1852,7408,North,6608
2024-02-17,TV,Electronics,1,848,848,South,648
2024-01-29,Keyboard,Accessories,17,69,1173,West,-2227
2024-01-02,Keyboard,Accessories,43,82,3526,West,-5074
2024-02-05,Smartphone,Electronics,43,514,22102,South,13502
2024-02-23,Laptop,Electronics,33,1238,40854,North,34254
2024-01-26,Headphones,Accessories,31,66,2046,West,-4154
2024-02-07,Laptop,Electronics,45,1288,57960,South,48960
2024-01-21,TV,Electronics,22,1443,31746,East,27346
2024-02-10,Laptop,Electronics,22,1347,29634,South,25234
2024-01-30,Headphones,Accessories,29,30,870,West,-4930
2024-01-30,Smartphone,Electronics,24,1165,27960,West,23160
2024-01-02,Headphones,Accessories,27,38,1026,South,-4374
2024-01-22,Smartwatch,Wearables,13,359,4667,North,2067
2024-02-13,Smartphone,Electronics,10,931,9310,East,7310
2024-01-14,Smartwatch,Wearables,44,106,4664,West,-4136
2024-01-10,Keyboard,Accessories,5,55,275,West,-725
2024-02-26,Laptop,Electronics,36,757,27252,East,20052
2024-02-04,Smartphone,Electronics,5,927,4635,North,3635
2024-01-30,Keyboard,Accessories,1,80,80,East,-120
2024-02-15,Smartwatch,Wearables,21,193,4053,East,-147
2024-01-22,Headphones,Accessories,22,114,2508,West,-1892
2024-01-03,Keyboard,Accessories,10,37,370,North,-1630
2024-02-03,Smartphone,Electronics,40,826,33040,East,25040
2024-01-06,Smartwatch,Wearables,41,97,3977,North,-4223
2024-01-25,Smartwatch,Wearables,37,199,7363,West,-37
2024-02-10,Smartwatch,Wearables,19,152,2888,South,-912
2024-02-18,Keyboard,Accessories,19,59,1121,North,-2679
2024-01-31,TV,Electronics,5,2180,10900,South,9900
2024-02-21,Headphones,Accessories,17,58,986,East,-2414
2024-02-18,Mouse,Accessories,41,68,2788,South,-5412
2024-02-22,Keyboard,Accessories,48,74,3552,North,-6048
2024-02-03,Mouse,Accessories,45,62,2790,East,-6210
2024-02-28,Headphones,Accessories,47,46,2162,West,-7238
2024-02-13,Smartphone,Electronics,15,1095,16425,South,13425
2024-02-01,Mouse,Accessories,25,70,1750,South,-3250
2024-02-27,Keyboard,Accessories,6,47,282,East,-918
2024-01-22,TV,Electronics,40,1311,52440,North,44440
2024-02-10,Mouse,Accessories,23,12,276,North,-4324
2024-01-16,TV,Electronics,14,1248,17472,South,14672
2024-01-11,Laptop,Electronics,14,934,13076,West,10276
2024-01-13,Smartwatch,Wearables,10,103,1030,West,-970
2024-01-14,Laptop,Electronics,28,853,23884,North,18284
2024-01-02,Keyboard,Accessories,19,75,1425,East,-2375
2024-02-04,Tablet,Electronics,22,897,19734,West,15334
2024-01-20,Laptop,Electronics,49,1096,53704,South,43904
2024-02-13,Smartwatch,Wearables,29,309,8961,North,3161
2024-01-29,Keyboard,Accessories,14,85,1190,South,-1610
2024-02-07,Mouse,Accessories,15,26,390,West,-2610
2024-01-25,Laptop,Electronics,24,1322,31728,West,26928
2024-01-27,Smartwatch,Wearables,6,310,1860,North,660
2024-01-02,Smartphone,Electronics,41,458,18778,West,10578
2024-01-05,Tablet,Electronics,31,503,15593,West,9393
2024-01-10,Mouse,Accessories,15,79,1185,East,-1815
2024-03-01,Mouse,Accessories,17,51,867,North,-2533
2024-03-01,Headphones,Accessories,45,43,1935,North,-7065
2024-02-01,TV,Electronics,35,1462,51170,West,44170
2024-01-27,TV,Electronics,14,1933,27062,South,24262
2024-01-28,Smartwatch,Wearables,1,157,157,South,-43
2024-01-03,Keyboard,Accessories,1,82,82,South,-118
2024-02-10,Headphones,Accessories,21,113,2373,East,-1827
2024-02-19,TV,Electronics,34,1879,63886,North,57086
2024-02-11,Mouse,Accessories,44,61,2684,North,-6116
2024-02-09,Keyboard,Accessories,43,46,1978,North,-6622
2024-01-05,Keyboard,Accessories,22,13,286,West,-4114
2024-02-06,Keyboard,Accessories,30,70,2100,South,-3900
2024-01-16,Laptop,Electronics,3,1436,4308,South,3708
2024-02-07,Tablet,Electronics,28,256,7168,West,1568
2024-01-29,Laptop,Electronics,48,1027,49296,West,39696
2024-02-12,Keyboard,Accessories,41,93,3813,West,-4387
2024-02-16,Keyboard,Accessories,2,82,164,East,-236
2024-01-22,Mouse,Accessories,48,6,288,South,-9312
2024-02-22,Tablet,Electronics,23,300,6900,East,2300
2024-01-13,Keyboard,Accessories,28,69,1932,South,-3668
2024-03-01,Keyboard,Accessories,38,64,2432,West,-5168
2024-02-06,TV,Electronics,9,1821,16389,South,14589
2024-01-25,Keyboard,Accessories,25,32,800,South,-4200
2024-01-03,Keyboard,Accessories,37,43,1591,South,-5809
2024-01-01,Headphones,Accessories,24,37,888,North,-3912
2024-01-14,Headphones,Accessories,26,65,1690,South,-3510
2024-02-13,Keyboard,Accessories,29,85,2465,West,-3335
2024-02-28,Keyboard,Accessories,44,86,3784,West,-5016
2024-02-26,Keyboard,Accessories,2,29,58,North,-342
2024-02-02,Headphones,Accessories,31,118,3658,East,-2542
2024-01-23,Smartwatch,Wearables,3,51,153,West,-447
2024-01-23,Smartphone,Electronics,37,587,21719,West,14319
2024-01-29,Smartwatch,Wearables,37,338,12506,East,5106
2024-02-29,Headphones,Accessories,50,68,3400,North,-6600
2024-02-19,Smartphone,Electronics,8,1112,8896,West,7296
2024-02-23,Tablet,Electronics,48,544,26112,East,16512
2024-01-12,Smartphone,Electronics,30,985,29550,West,23550
2024-02-01,Keyboard,Accessories,6,81,486,East,-714
2024-02-06,TV,Electronics,20,1632,32640,East,28640
2024-01-17,Keyboard,Accessories,14,70,980,North,-1820
2024-01-07,Smartphone,Electronics,48,422,20256,West,10656
2024-01-10,Tablet,Electronics,35,555,19425,West,12425
2024-01-08,Smartwatch,Wearables,21,337,7077,South,2877
2024-01-31,TV,Electronics,49,1952,95648,North,85848
2024-02-22,Laptop,Electronics,9,1179,10611,South,8811
2024-02-29,Keyboard,Accessories,14,10,140,West,-2660
2024-01-27,Keyboard,Accessories,35,38,1330,East,-5670
2024-01-21,Keyboard,Accessories,46,86,3956,South,-5244
2024-01-26,Laptop,Electronics,39,1488,58032,West,50232
2024-01-09,Smartphone,Electronics,31,887,27497,West,21297
2024-02-11,Smartphone,Electronics,3,342,1026,North,426
2024-01-19,TV,Electronics,49,760,37240,East,27440
2024-01-18,TV,Electronics,7,2014,14098,South,12698
2024-02-27,Laptop,Electronics,40,1216,48640,East,40640
2024-01-04,Headphones,Accessories,26,39,1014,South,-4186
2024-01-06,Keyboard,Accessories,1,96,96,East,-104
2024-01-05,Smartwatch,Wearables,40,304,12160,South,4160
2024-01-06,Keyboard,Accessories,16,96,1536,North,-1664
2024-01-10,TV,Electronics,15,816,12240,East,9240
2024-01-23,Tablet,Electronics,24,751,18024,North,13224
2024-02-02,Tablet,Electronics,48,241,11568,East,1968
2024-02-25,Laptop,Electronics,50,772,38600,West,28600
2024-02-14,Keyboard,Accessories,22,95,2090,North,-2310
2024-01-16,TV,Electronics,21,2372,49812,East,45612
2024-02-21,Headphones,Accessories,45,117,5265,North,-3735
2024-02-10,Smartwatch,Wearables,22,343,7546,East,3146
2024-02-11,Tablet,Electronics,13,480,6240,West,3640
2024-02-16,Mouse,Accessories,32,46,1472,South,-4928
2024-02-12,Headphones,Accessories,47,94,4418,South,-4982
2024-01-19,Headphones,Accessories,28,136,3808,West,-1792
2024-02-29,Laptop,Electronics,5,822,4110,East,3110
2024-02-28,Laptop,Electronics,50,1280,64000,West,54000
2024-02-01,Mouse,Accessories,48,59,2832,South,-6768
2024-02-06,Tablet,Electronics,25,682,17050,North,12050
2024-01-04,Tablet,Electronics,50,401,20050,West,10050
2024-01-03,TV,Electronics,31,2069,64139,North,57939
2024-01-23,Mouse,Accessories,45,15,675,North,-8325
2024-01-01,Laptop,Electronics,24,1072,25728,South,20928
2024-01-07,Keyboard,Accessories,12,38,456,North,-1944
2024-01-27,Tablet,Electronics,13,587,7631,East,5031
2024-02-08,Tablet,Electronics,47,673,31631,North,22231
2024-02-07,Keyboard,Accessories,32,89,2848,North,-3552
2024-02-13,Smartphone,Electronics,7,364,2548,West,1148
2024-01-16,Laptop,Electronics,45,895,40275,North,31275
2024-01-02,Keyboard,Accessories,29,20,580,East,-5220
2024-01-12,Laptop,Electronics,35,1346,47110,East,40110
2024-01-15,Smartwatch,Wearables,26,80,2080,East,-3120
2024-01-25,Keyboard,Accessories,42,82,3444,East,-4956
2024-02-29,Mouse,Accessories,47,60,2820,East,-6580
2024-02-12,Mouse,Accessories,32,15,480,West,-5920
2024-01-17,Laptop,Electronics,8,760,6080,East,4480
2024-01-20,TV,Electronics,42,1488,62496,North,54096
2024-02-20,Smartwatch,Wearables,34,91,3094,North,-3706
2024-01-02,TV,Electronics,48,1663,79824,East,70224
2024-02-14,Smartwatch,Wearables,10,390,3900,South,1900
2024-01-06,Keyboard,Accessories,7,22,154,West,-1246
2024-02-26,TV,Electronics,44,592,26048,North,17248
2024-01-25,Laptop,Electronics,20,1134,22680,South,18680
2024-02-11,Laptop,Electronics,16,742,11872,North,8672
2024-02-17,Smartwatch,Wearables,35,221,7735,East,735
2024-01-29,Keyboard,Accessories,4,53,212,South,-588
2024-02-03,Keyboard,Accessories,19,39,741,South,-3059
2024-01-18,TV,Electronics,2,761,1522,West,1122
2024-02-22,Keyboard,Accessories,1,40,40,East,-160
2024-01-05,Laptop,Electronics,38,869,33022,East,25422
2024-02-02,Tablet,Electronics,23,200,4600,East,0
2024-01-06,Mouse,Accessories,2,26,52,East,-348
2024-02-02,Headphones,Accessories,3,67,201,West,-399
2024-01-21,Keyboard,Accessories,23,24,552,West,-4048
2024-02-23,Smartwatch,Wearables,20,319,6380,North,2380
2024-01-26,Headphones,Accessories,34,46,1564,South,-5236
2024-01-29,Headphones,Accessories,44,111,4884,West,-3916
2024-01-29,Keyboard,Accessories,7,94,658,North,-742
2024-01-09,Keyboard,Accessories,23,14,322,West,-4278
2024-01-04,Headphones,Accessories,26,33,858,West,-4342
2024-02-22,TV,Electronics,22,591,13002,West,8602
2024-02-11,Smartwatch,Wearables,32,90,2880,South,-3520
2024-03-01,Mouse,Accessories,49,72,3528,North,-6272
2024-01-29,Tablet,Electronics,14,678,9492,South,6692
2024-01-19,TV,Electronics,18,1700,30600,West,27000
2024-01-24,Laptop,Electronics,10,966,9660,South,7660
2024-01-04,Keyboard,Accessories,1,100,100,West,-100
2024-01-11,Keyboard,Accessories,8,48,384,South,-1216
2024-02-09,Mouse,Accessories,6,49,294,West,-906
2024-01-16,Keyboard,Accessories,37,54,1998,North,-5402
2024-01-30,Smartphone,Electronics,20,585,11700,North,7700
2024-01-02,Mouse,Accessories,31,5,155,West,-6045
2024-02-06,Laptop,Electronics,20,749,14980,North,10980
2024-01-08,Smartwatch,Wearables,45,378,17010,South,8010
2024-02-02,Tablet,Electronics,13,643,8359,West,5759
2024-01-11,TV,Electronics,40,1574,62960,North,54960
2024-02-09,Laptop,Electronics,19,1232,23408,West,19608
2024-02-06,Smartwatch,Wearables,26,199,5174,West,-26
2024-01-07,Mouse,Accessories,31,43,1333,North,-4867
2024-01-13,Mouse,Accessories,4,49,196,East,-604
2024-01-01,Smartphone,Electronics,18,628,11304,South,7704
2024-01-16,Tablet,Electronics,13,870,11310,West,8710
2024-02-22,Smartphone,Electronics,39,480,18720,West,10920
2024-01-21,Headphones,Accessories,35,128,4480,East,-2520
2024-02-13,Smartwatch,Wearables,50,399,19950,West,9950
2024-02-24,Laptop,Electronics,41,1309,53669,North,45469
2024-01-07,Keyboard,Accessories,40,67,2680,North,-5320
2024-01-05,Headphones,Accessories,42,106,4452,South,-3948
2024-01-21,Keyboard,Accessories,33,50,1650,East,-4950
2024-01-09,Tablet,Electronics,32,686,21952,South,15552
2024-01-10,Headphones,Accessories,33,115,3795,South,-2805
2024-02-21,Headphones,Accessories,21,57,1197,South,-3003
2024-02-02,TV,Electronics,2,1072,2144,North,1744
2024-01-06,Keyboard,Accessories,1,21,21,East,-179
2024-01-03,Smartphone,Electronics,5,1124,5620,West,4620
2024-02-18,Headphones,Accessories,24,132,3168,South,-1632
2024-01-04,Smartwatch,Wearables,41,217,8897,North,697
2024-02-05,Smartphone,Electronics,38,1198,45524,West,37924
2024-01-28,Smartwatch,Wearables,19,378,7182,West,3382
2024-02-12,Smartwatch,Wearables,16,220,3520,East,320
2024-01-07,Tablet,Electronics,40,616,24640,North,16640
2024-01-14,TV,Electronics,46,614,28244,North,19044
2024-02-07,Laptop,Electronics,5,1300,6500,East,5500
2024-01-05,Headphones,Accessories,17,90,1530,North,-1870
2024-02-03,Mouse,Accessories,41,54,2214,South,-5986
2024-01-23,Keyboard,Accessories,5,19,95,East,-905
2024-02-15,Keyboard,Accessories,40,73,2920,North,-5080
2024-02-27,Smartwatch,Wearables,11,210,2310,East,110
2024-02-18,Smartphone,Electronics,7,1174,8218,North,6818
2024-01-05,Laptop,Electronics,46,878,40388,East,31188
2024-02-02,Smartphone,Electronics,42,1065,44730,North,36330
2024-01-23,Keyboard,Accessories,15,88,1320,North,-1680
2024-01-23,Laptop,Electronics,2,1218,2436,North,2036
2024-01-19,Headphones,Accessories,30,61,1830,North,-4170
2024-02-23,Mouse,Accessories,34,56,1904,West,-4896
2024-02-29,Smartwatch,Wearables,39,78,3042,North,-4758
2024-01-09,Smartwatch,Wearables,33,332,10956,North,4356
2024-02-28,Keyboard,Accessories,3,47,141,East,-459
2024-03-01,Keyboard,Accessories,39,85,3315,East,-4485
2024-02-24,Smartphone,Electronics,3,866,2598,South,1998
2024-01-13,Laptop,Electronics,17,1084,18428,East,15028
2024-02-09,TV,Electronics,27,2103,56781,East,51381
2024-01-15,Smartphone,Electronics,23,405,9315,North,4715
2024-01-04,Keyboard,Accessories,36,36,1296,South,-5904
2024-02-18,Headphones,Accessories,10,41,410,East,-1590
2024-01-27,TV,Electronics,37,1786,66082,East,58682
2024-02-21,Smartwatch,Wearables,43,119,5117,East,-3483
2024-01-05,Keyboard,Accessories,12,75,900,North,-1500
2024-01-09,Mouse,Accessories,34,18,612,West,-6188
2024-02-20,Smartwatch,Wearables,40,237,9480,South,1480
2024-02-16,Keyboard,Accessories,14,71,994,West,-1806
2024-01-08,Headphones,Accessories,40,66,2640,South,-5360
2024-02-17,Tablet,Electronics,23,884,20332,South,15732
2024-01-17,Mouse,Accessories,38,73,2774,East,-4826
2024-01-18,Laptop,Electronics,25,1385,34625,East,29625
2024-01-04,Keyboard,Accessories,32,66,2112,South,-4288
2024-01-05,Headphones,Accessories,23,64,1472,East,-3128
2024-01-09,Smartwatch,Wearables,33,315,10395,South,3795
2024-01-07,Mouse,Accessories,5,30,150,East,-850
2024-01-16,TV,Electronics,5,1368,6840,South,5840
2024-01-16,Keyboard,Accessories,44,62,2728,East,-6072
2024-02-16,Laptop,Electronics,28,1339,37492,East,31892
2024-02-25,Smartwatch,Wearables,22,281,6182,West,1782
